telegram_id,username,tickets_count
7071238634,PlayGameOEN,62
1026574290,Sema777738,62
6110023799,tummy_hella_triger,61
399553113,mojonature,61
847195754,laaaa_politia,61
8177093433,DELTAARESTOVAN,61
1365874717,reslyy,61
1895926748,P48843,61
466480727,qwebxi,60
833452257,Kaynshida,60
1132812483,xpsDendi,60
1104602800,star1na77,60
6366342816,sendyourseIf,59
5202830746,soslan121,59
1367705800,mirakvomirak,59
5458694307,mahdi_takam,59
7925230296,PeniPhobia,59
1919982563,suigetsu92,58
1739333791,Krotik009,58
1782120348,VR060,58
1678539952,https_net,58
7556464696,lhmanager2,58
797586147,nikkkitttaaaa,58
7087642303,Ahihabmuin,58
6453242352,wixuzkapaiwsj,58
7882472204,sixtzx,57
7146143844,rygme,57
958028349,Fjfjfjrnrbvrv,57
5040197579,KolyaCh4,57
6805082546,MELO4IK21,57
861290953,barabarabara229,57
1926095936,Crtyzz,56
7807450720,privatebucks,56
7183020291,qazuzs,56
1755451464,L8KA08,56
582676556,QQAAZZOG,56
8361717775,lovegogift1,56
1327459842,DeStAnY18,55
2095290688,jornbjerk,55
1738998406,aaliparadox,55
606848040,RabotyagaDanya,55
5080813062,ImBadKot,55
5021913190,vanexekc13,55
481526201,zZZzVVKS,54
1582919876,agentguy,54
6441332505,plugVZ,54
5427802052,Ghufie,54
1014161527,IAMSKAXDIGL,54
5441598647,AbdullaKZ,54
6276974023,DN_POSHTIBANI,54
872710218,Guater228,53
928945323,ESNWR,53
7138700145,peronerrrr,53
1906029798,skiwazyq,53
624438846,zakharfilatov,53
434535620,ggkelly,53
5532036941,Smtrox,53
1123984618,Mr_Hado,53
5895748550,Pohuyouz,53
1811877363,pspqjbb,53
897691030,shu_tca,52
1405583218,qf1qzzzz,52
1479775431,nxchxlnik,52
1047861894,AndreevPetr1,52
6780370560,Yabloko177,52
7946255430,Nomoskoni4,52
7028332533,Amin_f57,51
642080360,unluckrity,51
5585395477,Ton9l,51
7805082788,qdmitry_077,51
7472871001,CELENTANO42,50
7068371311,ahadkitush,50
7733387333,kesteb,50
2015921295,Bear870,50
8139899210,msnsmakakams,50
6644822700,smollton,50
7907589011,Tplayerd,50
5438098255,komaxh,50
999795124,Hikkisad,50
5959106947,bax_tiiiw,50
8268149280,Solddesign,50
5243631984,melonkk,50
768271662,deepins_02,49
1224977368,wolkers16,49
7100768033,yagaplugg,49
7714924883,RealSilvioDante,49
7015978760,MR_ARSHAMM,49
1043161472,BE30TBETCTBEHHOCTb,49
1452137263,nichtog,49
889747575,mglave,49
5459170962,Sanya_Mask,48
7556598011,ImK3K,48
6056688349,Iucfr,48
8443394525,soozm,48
284725068,matwwey,48
5255456152,wagmax,47
5972289570,nazarqc,46
7424708453,sbe2003mia,46
5261231191,NaumenkoAI,46
7348851303,why163,46
1118630802,klyxq,46
7173015555,BettyBetsu,46
6411509537,Yunga_gos_222,46
5431715728,decryo,46
5645321065,formasteronly,46
6831487458,az91i048,45
5209458328,swagmodern,45
2093679896,GarantGevorik,45
7350354555,Thekuper12,45
7274223069,dhdushsu,45
6741160725,Swateryy,44
868566194,moh1352rab,44
1022510595,mescaIine,44
5278897647,Unfazed01,44
433147988,River_1368,44
5240233491,chop_chop_chop007,44
7746028769,BE4HOSTb,44
7689959838,skokkt,44
667340193,youluci,43
746448680,a6767676,43
5591384988,pofic777,43
5396457683,southkid,42
577514165,nenavigy_mateshy1,42
1009759453,Yelikkkk,42
7366944850,Namelessking_42,42
853616217,Vano_777in,42
7232433198,gasaicvv,42
2068525501,Footballl14,42
6591391434,Itsmeta1,42
6673622390,lmil7xx,41
7775481344,toqqizyuzbir,41
5472516423,nocleps,41
8032064055,,41
973615078,williwonka999,41
319554241,mopklu,41
940168643,mtt_sports_xyz,41
7017136376,Scarmafia,41
8110767035,Artemboyyy,41
877653866,EvgenyStupakov,41
6982666767,ami1hosein,41
733434117,HugardeH,40
6455760966,zzxxzuu,40
122947197,dosefr3,40
405027722,Hoplex,40
6783863163,sfpa15,40
2045479010,Kirilloss1,40
7233160187,id_TheBest,40
582007994,Ilya_Still,40
799837796,temkocash,39
1340415522,vladislav_03dp,39
1266854044,nisaxis,39
5930636751,xazon_orzu,39
1478642420,sanches23382,39
5595575289,A1b2c3c1,39
5976284847,The_cheshat,39
123990724,RZA_FIROUZI,39
6415306573,Pv_Faded,39
2042944010,Santa_cod,39
5738147168,Dev0urMySelf,38
5490123957,barlasb1,38
1929393425,M_re_za,38
1770124448,less_14545,38
6433023352,EmeIyaPechkin,38
993643982,s1kks,38
5707249449,Alirizo_MS,38
6436542318,habibanaconda,38
5203967147,dmitt_pm,38
5159454091,desolate9,37
87743640,Sirpunks,37
1331742973,truetrendsetter,37
7399174685,PV_Silvi,37
624219039,ilya_walter,37
6328961832,grootcrypto,37
7928812330,memodead,37
5873681131,Pod_ushko228,37
7045121833,vindez,36
6227321182,Goodyroxys,36
992740676,get_tune,36
1025653409,arten23s,36
6634308211,,36
1741444399,Sky_Lerrrr,36
7128243117,FindShayan,36
233525788,mrbehjatiiisup,36
5662919178,zremr,36
650049411,makarovcom,36
5868853024,Ry1zze14,36
7771298048,idyzamechtoy,36
1272433321,danik5322,35
5420941410,sffkai11,35
5728193600,korobochka64,35
717932849,qhrome_hearts,35
389313756,zhenyokkkk,35
1386971816,ZavadaMax,35
873626940,bloody_lean,35
2042871695,pon4toy,35
7346300752,lukalox1,35
212217443,Akriver9,35
5308105179,Ma91k,34
8149222956,mayor_mwd,34
5801329683,goshachebu,34
7895354760,lazzeroo,34
5129003413,AbTiN_TLG,34
6335391544,fuckwallapop,34
1199932887,godether,34
6631836598,thls666,34
999395223,Kvizzar,34
5105010242,westpf,34
7967478428,Kroshforever,34
5197344892,SSTBU,33
1739554636,dragoniil_fff,33
8056841325,boryasvino,33
5928985039,fokandrey1987,33
5519909230,cere6ro,33
6336923932,Saskold,33
7075022117,goydurova_TON,33
7895427846,YoungSorepey,33
1011183255,qweporo,33
2060941138,A_Ntghi,33
5839603234,AlirezaQPC,33
1141145103,ssmetnka,33
267064864,min4bi,33
7970867469,FFoxZic,33
969718293,FARDDIIIINNN,32
886169426,AB_HD_2417,32
5528054542,v_report,32
6712737232,PVMMR,32
7910107543,Alex_luciy,32
614006052,movvo,32
1189318711,dyspraxia_fault,31
388230103,Loss_86,31
1859007845,jdjdjdjfift,31
7403136211,maedetj,31
5900626238,vlumeri,31
1706619827,paateam,31
1638287997,Shels07,31
1143977984,UpSetMK,31
8141766857,soblazneniy,31
1053307454,yavdepressii,31
7737888045,kychertg,31
5368680989,dyxtey,31
711376795,ceruuuleean,30
670674453,goIoszakadrom,30
7741558852,AnonymAgent,30
6522323484,mertvvnutrisovchera,30
6028180039,ItsAvle,30
1273739857,clalr,30
729409769,nedogoblin,30
